6650,0,3,0,188
6652,1,0,0,102
6701,0,3,0,180
6700,1,0,0,103
6751,0,3,0,185
6751,1,0,0,103
6801,0,3,0,190
6802,1,0,0,108
6850,0,3,0,188
6852,1,0,0,105
6900,0,3,0,186
6901,1,0,0,103
6952,0,3,0,180
6951,1,0,0,96
7002,0,3,0,194
7002,1,0,0,111
7050,0,3,0,200
7101,0,3,0,202
7101,1,0,0,112
7150,0,3,0,200
7152,1,0,0,106
7202,0,3,0,197
7201,1,0,0,100
7251,0,3,0,196
7250,1,0,0,100
7302,0,3,0,199
7300,1,0,0,92
7350,0,3,0,194
7352,1,0,0,86
7401,0,3,0,189
7401,1,0,0,82
7450,0,3,0,184
7450,1,0,0,89
7502,0,3,0,195
7501,1,0,0,108
7552,0,3,0,199
7550,1,0,0,108
7601,0,3,0,200
7602,1,0,0,113
7652,0,3,0,205
7651,1,0,0,111
7702,0,3,0,211
7701,1,0,0,113
7752,0,3,0,207
7750,1,0,0,108
7801,0,3,0,206
7802,1,0,0,100
7851,0,3,0,205
7851,1,0,0,104
7902,0,3,0,212
7902,1,0,0,100
7950,0,3,0,204
7951,1,0,0,106
8000,0,1,0,88
8002,1,1,0,42
8052,0,1,0,92
8052,1,1,0,35
8102,0,1,0,85
8102,1,1,0,41
8150,0,1,0,86
8150,1,1,0,34
8201,0,1,0,86
8201,1,1,0,27
8250,0,1,0,84
8250,1,1,0,24
8300,0,1,0,77
8300,1,1,0,16
8352,0,1,0,83
8350,1,1,0,11
8400,0,1,0,89
8400,1,1,0,4
8452,0,1,0,94
8451,1,1,0,0
8500,0,1,0,94
8502,1,1,0,0
8552,0,1,0,96
8552,1,1,0,0
8600,0,1,0,98
8600,1,1,0,0
8652,0,1,0,93
8650,1,1,0,0
8701,0,1,0,87
8700,1,1,0,0
8751,0,1,0,94
8750,1,1,0,0
8800,0,1,0,99
8800,1,1,0,0
8852,0,1,0,97
8852,1,1,0,7
8900,0,1,1,102
8902,1,1,0,9
8951,0,1,0,100
8951,1,1,0,5
9002,0,1,0,83
9001,1,1,0,1
9050,0,1,0,90
9052,1,1,0,2
9100,0,1,0,93
9102,1,1,0,9
9151,0,1,0,90
9150,1,1,0,5
9202,0,1,0,88
9200,1,1,0,6
9252,0,1,0,82
9252,1,1,0,10
9302,0,1,0,88
9300,1,1,0,9
9350,0,1,0,85
9351,1,1,0,11
9402,0,1,0,83
9401,1,1,0,10
9450,0,1,0,83
9451,1,1,0,2
9502,0,1,0,92
9502,1,1,0,9
9550,0,1,0,99
9550,1,1,0,2
9600,0,1,0,94
9600,1,1,0,3
9651,0,1,0,101
9651,1,1,0,2
9700,0,1,0,105
9701,1,1,0,4
9751,0,1,0,102
9752,1,1,0,4
9801,0,1,0,104
9801,1,1,0,6
9852,0,1,0,107
9852,1,1,0,3
9900,0,1,0,109
9900,1,1,0,5
9951,0,1,0,108
9950,1,1,0,11
10000,0,3,0,41
10000,1,0,0,141
10050,0,3,0,38
10052,1,0,0,144
10101,0,3,0,34
10101,1,0,0,145
10152,0,3,0,38
10150,1,0,0,152
10201,0,3,0,42
10201,1,0,0,148
10252,0,3,0,39
10252,1,0,0,148
10301,1,0,0,146
10350,0,3,0,42
10351,1,0,0,149
10401,0,3,0,43
10401,1,0,0,151
10452,0,3,0,35
10452,1,0,0,153
10502,0,3,0,18
10502,1,0,0,135
10550,0,3,0,18
10551,1,0,0,136
10602,0,3,0,21
10602,1,0,0,128
10650,0,3,0,15
10650,1,0,0,135
10702,0,3,0,15
10702,1,0,1,138
10751,0,3,0,7
10752,1,0,0,130
10801,0,3,0,5
10800,1,0,0,122
10850,0,3,0,8
10850,1,0,0,117
10901,0,3,0,5
10901,1,0,0,123
10951,0,3,0,5
10952,1,0,0,124
11002,0,3,0,0
11050,0,3,0,4
11051,1,0,0,120
11102,0,3,0,7
11101,1,0,0,125
11150,0,3,0,1
11150,1,0,0,125
11201,0,3,0,5
11200,1,0,0,120
11251,0,3,0,0
11250,1,0,0,116
11300,0,3,0,6
11301,1,0,0,116
11352,0,3,0,1
11351,1,0,0,109
11402,0,3,0,1
11400,1,0,0,101
11451,0,3,0,2
11451,1,0,0,96
11500,0,3,0,9
11501,1,0,0,94
11550,0,3,0,3
11552,1,0,0,99
11602,0,3,0,2
11600,1,0,0,101
11651,0,3,0,0
11652,1,0,0,104
11700,0,3,0,0
11701,1,0,0,98
11751,0,3,0,6
11752,1,0,0,91
11800,0,3,0,10
11800,1,0,0,83
11850,0,3,0,9
11850,1,0,0,78
11901,0,3,0,3
11902,1,0,0,85
11952,0,3,0,0
11951,1,0,0,81
12002,0,0,0,187
12000,1,3,0,4
12052,0,0,0,188
12051,1,3,0,4
12100,0,0,0,185
12102,1,3,0,2
12151,0,0,0,180
12152,1,3,0,5
12200,0,0,0,182
12200,1,3,0,10
12252,0,0,0,175
12251,1,3,0,11
12301,0,0,0,179
12300,1,3,0,13
12352,0,0,0,184
12400,0,0,0,186
12402,1,3,0,20
12452,0,0,0,193
12451,1,3,0,15
12502,0,0,0,201
12501,1,3,0,21
12552,0,0,0,200
12550,1,3,0,27
12601,0,0,0,203
12601,1,3,0,34
12651,0,0,0,196
12651,1,3,0,28
12702,0,0,0,189
12702,1,3,0,35
12752,0,0,0,181
12750,1,3,0,27
12801,0,0,0,188
12802,1,3,0,29
12852,0,0,0,181
12851,1,3,0,22
12902,0,0,0,185
12952,0,0,0,188
12950,1,3,0,21
13002,0,0,0,193
13001,1,3,0,28
13050,0,0,0,188
13052,1,3,0,25
13101,0,0,0,190
13102,1,3,0,24
13150,0,0,0,184
13152,1,3,0,31
13202,0,0,0,191
13200,1,3,0,30
13250,0,0,0,197
13252,1,3,0,36
13301,0,0,0,201
13302,1,3,0,42
13350,0,0,0,193
13351,1,3,0,38
13400,0,0,0,189
13400,1,3,0,44
13451,0,0,0,182
13452,1,3,0,42
13500,0,0,0,166
13501,1,3,0,31
13550,0,0,0,172
13551,1,3,0,23
13602,0,0,0,172
13602,1,3,0,19
13650,0,0,0,173
13651,1,3,0,24
13700,0,0,0,179
13700,1,3,0,26
13750,0,0,0,175
13751,1,3,0,29
13800,0,0,0,171
13801,1,3,0,22
13851,0,0,0,166
13852,1,3,0,21
13900,0,0,0,169
13900,1,3,0,18
13952,0,0,0,176
13951,1,3,0,18
14002,0,2,0,249
14001,1,2,0,69
14052,0,2,0,251
14052,1,2,0,72
14102,0,2,0,247
14102,1,2,0,74
14150,0,2,0,241
14151,1,2,0,72
14200,0,2,0,240
14201,1,2,0,77
14250,0,2,0,237
14252,1,2,0,70
14302,0,2,0,242
14300,1,2,0,62
14352,0,2,0,243
14352,1,2,0,65
14401,0,2,0,240
14400,1,2,0,63
14450,0,2,0,237
14452,1,2,0,67
14502,0,2,0,226
14502,1,2,0,58
14552,0,2,0,220
14551,1,2,0,52
14602,0,2,0,216
14600,1,2,0,45
14650,0,2,0,211
14651,1,2,0,50
14701,0,2,0,217
14700,1,2,0,43
14752,0,2,0,217
14751,1,2,0,44
14802,0,2,0,214
14801,1,2,0,45
14850,0,2,0,207
14852,1,2,0,39
14900,0,2,0,214
14902,1,2,0,44
14950,0,2,0,219
14950,1,2,0,45
15002,0,2,0,266
15000,1,2,0,91
15052,0,2,0,267
15050,1,2,0,83
15101,0,2,0,262
15100,1,2,0,90
15150,0,2,0,262
15152,1,2,0,86
15200,0,2,0,254
15202,1,2,0,89
15251,0,2,0,260
15250,1,2,0,83
15300,0,2,1,266
15300,1,2,0,79
15351,0,2,0,260
15352,1,2,0,77
15400,1,2,0,69
15452,0,2,0,267
15450,1,2,0,73
15502,0,2,0,265
15501,1,2,0,71
15550,0,2,0,268
15550,1,2,0,73
15601,0,2,0,265
15601,1,2,0,67
15652,0,2,0,271
15651,1,2,0,61
15700,0,2,0,271
15702,1,2,0,64
15751,0,2,0,263
15752,1,2,0,61
15802,0,2,0,264
15801,1,2,0,53
15851,0,2,0,269
15852,1,2,0,47
15902,0,2,0,273
15902,1,2,0,51
15950,0,2,0,280
15950,1,2,0,45
16002,0,3,0,250
16002,1,3,0,195
16050,0,3,0,249
16051,1,3,0,201
16101,0,3,0,255
16101,1,3,0,195
16150,0,3,0,247
16151,1,3,0,196
16200,0,3,0,242
16201,1,3,0,201
16250,0,3,0,242
16250,1,3,0,203
16300,0,3,0,241
16300,1,3,0,204
16350,0,3,0,243
16350,1,3,0,196
16401,0,3,0,236
16400,1,3,0,195
16450,0,3,0,229
16452,1,3,0,189
16500,0,3,0,207
16502,1,3,0,172
16550,0,3,0,211
16550,1,3,0,168
16602,0,3,0,210
16600,1,3,0,174
16650,0,3,0,209
16652,1,3,0,173
16701,0,3,0,214
16701,1,3,0,172
16752,0,3,0,214
16751,1,3,0,172
16800,0,3,0,210
16801,1,3,0,177
16850,0,3,0,209
16851,1,3,0,171
16900,0,3,0,214
16901,1,3,0,172
16952,0,3,0,221
17001,0,3,0,269
17000,1,3,0,222
17051,0,3,0,272
17051,1,3,0,218
17101,0,3,0,279
17101,1,3,0,220
17152,1,3,0,219
17200,0,3,0,283
17202,1,3,0,225
17250,0,3,0,275
17251,1,3,0,226
17301,0,3,0,274
17302,1,3,0,229
17350,0,3,0,267
17351,1,3,0,224
17401,0,3,0,264
17401,1,3,0,217
17450,0,3,0,261
17452,1,3,0,221
17502,1,3,0,196
17551,0,3,0,256
17552,1,3,0,190
17602,0,3,0,254
17600,1,3,0,195
17652,0,3,0,248
17650,1,3,0,193
17700,0,3,0,250
17701,1,3,0,187
17752,0,3,0,251
17752,1,3,0,191
17802,0,3,0,244
17800,1,3,0,186
17850,0,3,0,247
17850,1,3,0,192
17901,0,3,0,246
17900,1,3,0,185
17952,0,3,0,240
17950,1,3,0,177
18000,0,0,0,12
18001,1,0,0,175
18050,0,0,0,17
18052,1,0,0,174
18101,0,0,0,16
18100,1,0,0,173
18152,0,0,0,18
18150,1,0,0,167
18200,0,0,0,25
18200,1,0,0,162
18252,0,0,0,22
18251,1,0,0,159
18302,0,0,0,21
18301,1,0,0,154
18352,0,0,0,23
18350,1,0,0,147
18400,0,0,0,26
18402,1,0,0,147
18450,0,0,0,31
18450,1,0,0,149
18502,0,0,0,3
18502,1,0,0,128
18552,0,0,0,1
18550,1,0,0,127
18601,0,0,0,8
18600,1,0,0,119
18651,0,0,0,9
18650,1,0,0,113
18700,0,0,0,12
18702,1,0,0,110
18750,0,0,0,18
18751,1,0,0,103
18802,0,0,0,19
18802,1,0,0,104
18851,0,0,0,24
18850,1,0,0,97
18902,0,0,0,25
18901,1,0,0,92
18952,0,0,0,24
18952,1,0,0,94
19001,0,0,0,0
19001,1,0,0,0
19050,0,0,0,0
19051,1,0,0,2
19102,0,0,0,0
19101,1,0,0,0
19151,0,0,0,5
19151,1,0,0,2
19201,0,0,0,1
19201,1,0,0,4
19252,0,0,0,0
19252,1,0,0,7
19302,0,0,0,0
19301,1,0,0,2
19351,0,0,0,0
19352,1,0,0,0
19401,0,0,0,4
19402,1,0,0,3
19450,0,0,0,0
19452,1,0,0,0
19501,0,0,0,0
19501,1,0,0,0
19550,0,0,0,0
19551,1,0,0,0
19600,0,0,0,5
19602,1,0,0,7
19650,0,0,0,12
19652,1,0,0,0
19701,0,0,0,4
19701,1,0,0,4
19751,0,0,0,0
19750,1,0,0,7
19801,0,0,0,5
19800,1,0,0,9
19852,0,0,0,8
19852,1,0,0,9
19901,0,0,0,7
19902,1,0,0,3
19952,0,0,0,2
19950,1,0,0,8
20002,0,3,0,184
20002,1,3,0,109
20052,0,3,0,183
20052,1,3,0,116
20100,0,3,0,177
20102,1,3,0,118
20151,0,3,0,182
20152,1,3,0,111
20201,0,3,0,176
20200,1,3,0,118
20250,0,3,0,173
20250,1,3,0,120
20302,0,3,0,179
20302,1,3,0,118
20352,0,3,0,177
20350,1,3,0,122
20400,0,3,0,179
20401,1,3,0,114
20452,0,3,0,184
20452,1,3,0,118
20502,0,3,0,175
20500,1,3,0,112
20551,0,3,0,179
20552,1,3,0,111
20602,0,3,0,184
20602,1,3,0,112
20650,0,3,0,182
20651,1,3,0,110
20701,0,3,0,181
20701,1,3,0,107
20751,0,3,0,187
20751,1,3,0,107
20802,0,3,0,192
20802,1,3,0,108
20850,0,3,0,192
20850,1,3,0,113
20902,0,3,0,196
20902,1,3,0,111
20950,0,3,0,201
20951,1,3,0,106
21002,0,3,0,133
21002,1,3,0,39
21050,0,3,0,126
21051,1,3,0,43
21101,0,3,0,130
21100,1,3,0,48
21151,0,3,0,125
21152,1,3,0,46
21202,0,3,0,123
21202,1,3,0,53
21250,1,3,0,51
21300,0,3,0,122
21301,1,3,0,51
21351,0,3,0,122
21350,1,3,0,49
21401,0,3,0,129
21400,1,3,0,43
21450,0,3,0,128
21450,1,3,0,43
21501,0,3,0,103
21502,1,3,0,12
21551,0,3,0,95
21552,1,3,0,4
21602,0,3,0,94
21602,1,3,0,0
21652,0,3,0,86
21652,1,3,0,0
21701,0,3,0,90
21702,1,3,0,0
21752,0,3,0,87
21752,1,3,0,3
21802,0,3,0,92
21800,1,3,0,3
21852,0,3,0,92
21851,1,3,0,9
21901,0,3,0,96
21901,1,3,0,11
21952,0,3,0,88
21951,1,3,0,7
22000,0,0,0,219
22002,1,0,0,88
22050,0,0,0,218
22050,1,0,0,87
22102,0,0,0,225
22102,1,0,0,90
22150,0,0,0,220
22151,1,0,0,83
22202,0,0,0,220
22200,1,0,0,80
22251,0,0,0,224
22251,1,0,0,81
22302,0,0,0,224
22302,1,0,0,76
22352,0,0,0,217
22350,1,0,0,72
22400,0,0,0,219
22401,1,0,0,72
22451,0,0,0,218
22450,1,0,0,77
22500,0,0,0,217
22502,1,0,0,72
22550,0,0,0,216
22550,1,0,0,69
22601,0,0,0,212
22601,1,0,0,69
22652,0,0,0,218
22652,1,0,0,66
22701,0,0,0,216
22700,1,0,0,66
22751,0,0,0,223
22752,1,0,0,64
22802,0,0,0,230
22801,1,0,0,66
22852,0,0,0,231
22850,1,0,0,69
22902,0,0,0,229
22901,1,0,1,74
22950,0,0,0,222
22950,1,0,0,80
23000,0,0,0,226
23002,1,0,0,92
23052,0,0,0,218
23052,1,0,0,96
23102,0,0,0,221
23102,1,0,0,101
23152,0,0,0,227
23151,1,0,0,95
23202,0,0,0,220
23202,1,0,0,101
23250,0,0,0,214
23250,1,0,0,97
23300,0,0,0,211
23302,1,0,0,101
23351,0,0,0,215
23350,1,0,0,95
23401,0,0,0,210
23402,1,0,0,89
23452,0,0,0,202
23452,1,0,0,94
23502,0,0,0,225
23502,1,0,0,109
23550,0,0,0,221
23551,1,0,0,105
23600,0,0,0,225
23601,1,0,0,102
23652,0,0,0,217
23650,1,0,0,103
23702,0,0,0,218
23702,1,0,0,103
23751,0,0,0,211
23751,1,0,0,95
23801,0,0,0,210
23802,1,0,0,100
23851,0,0,0,208
23852,1,0,0,99
23900,0,0,0,213
23902,1,0,0,105
23951,0,0,0,205
23951,1,0,0,103
24001,0,1,0,192
24001,1,1,0,25
24051,0,1,0,184
24050,1,1,0,27
24102,0,1,0,185
24100,1,1,0,20
24152,0,1,0,187
24150,1,1,0,21
24200,0,1,0,186
24202,1,1,0,28
24251,0,1,0,181
24251,1,1,0,30
24302,0,1,0,180
24301,1,1,0,27
24350,0,1,0,175
24350,1,1,0,31
24400,0,1,0,180
24400,1,1,0,29
24452,0,1,0,182
24451,1,1,0,27
24502,0,1,0,170
24501,1,1,0,15
24550,0,1,0,164
24550,1,1,0,19
24601,0,1,0,164
24601,1,1,0,20
24652,0,1,0,164
24650,1,1,0,20
24702,0,1,0,163
24701,1,1,0,20
24750,0,1,0,156
24751,1,1,0,19
24800,0,1,0,162
24800,1,1,0,18
24851,0,1,0,160
24852,1,1,0,16
24900,0,1,0,155
24902,1,1,0,20
24951,0,1,0,155
24951,1,1,0,15
25002,0,1,0,96
25000,1,1,0,0
25051,0,1,0,98
25051,1,1,0,0
25101,0,1,0,101
25101,1,1,0,0
25151,0,1,0,107
25152,1,1,0,5
25200,0,1,0,109
25202,1,1,0,2
25252,0,1,0,107
25250,1,1,0,2
25300,0,1,0,111
25301,1,1,0,6
25352,0,1,0,111
25352,1,1,0,5
25402,0,1,0,108
25401,1,1,0,6
25450,0,1,0,107
25450,1,1,0,0
25502,0,1,0,115
25500,1,1,0,5
25550,0,1,0,108
25552,1,1,0,0
25601,0,1,0,115
25601,1,1,0,1
25652,0,1,0,119
25651,1,1,0,5
25701,0,1,0,112
25702,1,1,0,0
25750,0,1,0,112
25751,1,1,0,5
25801,0,1,0,106
25802,1,1,0,9
25851,0,1,0,111
25851,1,1,0,13
25901,0,1,0,106
25902,1,1,0,20
25950,0,1,0,101
25952,1,1,0,12
26000,0,2,0,30
26001,1,2,0,102
26052,0,2,0,35
26050,1,2,0,95
26102,0,2,0,32
26102,1,2,0,100
26152,0,2,0,36
26150,1,2,0,102
26202,0,2,0,32
26200,1,2,0,106
26252,0,2,0,31
26251,1,2,0,105
26300,0,2,0,32
26301,1,2,0,109
26351,0,2,0,34
26351,1,2,0,116
26400,0,2,0,29
26400,1,2,0,112
26452,0,2,0,23
26452,1,2,0,114
26501,0,2,0,15
26502,1,2,0,112
26550,0,2,0,14
26552,1,2,0,109
26600,0,2,0,9
26601,1,2,0,116
26651,0,2,0,6
26650,1,2,0,123
26702,0,2,0,0
26701,1,2,0,130
26752,0,2,0,7
26751,1,2,0,133
26802,0,2,0,0
26800,1,2,0,126
26850,0,2,0,0
26851,1,2,0,128
26900,0,2,0,0
26902,1,2,0,128
26952,0,2,0,0
26952,1,2,0,123
27001,0,2,0,15
27002,1,2,0,141
27050,0,2,0,19
27052,1,2,0,135
27100,0,2,0,19
27101,1,2,0,140
27150,0,2,0,26
27152,1,2,0,143
27201,0,2,0,26
27200,1,2,0,149
27250,0,2,0,19
27252,1,2,0,149
27302,0,2,0,25
27302,1,2,0,147
27351,0,2,0,21
27352,1,2,0,152
27400,0,2,0,21
27400,1,2,0,147
27451,0,2,0,21
27451,1,2,0,153
27501,0,2,0,2
27500,1,2,1,134
27552,0,2,0,1
27550,1,2,0,131
27600,0,2,0,0
27601,1,2,0,132
27651,0,2,0,0
27650,1,2,0,124
27701,0,2,0,0
27702,1,2,0,116
27750,0,2,0,0
27752,1,2,0,111
27802,0,2,0,7
27800,1,2,0,108
27851,0,2,0,9
27850,1,2,0,101
27901,0,2,0,15
27900,1,2,0,106
27950,0,2,0,12
27950,1,2,0,106
28000,0,0,0,113
28001,1,0,0,82
28052,0,0,0,113
28052,1,0,0,85
28102,0,0,0,109
28102,1,0,0,91
28152,0,0,0,111
28152,1,0,0,91
28200,0,0,0,117
28202,1,0,0,84
28252,0,0,0,116
28252,1,0,0,78
28300,0,0,0,116
28300,1,0,0,79
28350,0,0,0,118
28351,1,0,0,71
28402,0,0,0,118
28400,1,0,0,76
28451,0,0,0,125
28452,1,0,0,68
28501,0,0,0,130
28500,1,0,0,77
28551,0,0,0,122
28550,1,0,0,78
28602,0,0,0,124
28601,1,0,0,71
28650,0,0,0,128
28652,1,0,0,65
28700,0,0,0,121
28702,1,0,0,64
28751,0,0,0,122
28752,1,0,0,63
28801,0,0,0,119
28802,1,0,0,66
28850,0,0,0,111
28852,1,0,0,68
28902,0,0,0,114
28902,1,0,0,70
28951,0,0,0,115
28951,1,0,0,74
29000,0,0,0,112
29000,1,0,0,60
29050,0,0,0,115
29052,1,0,0,66
29101,0,0,0,118
29102,1,0,0,67
29150,0,0,0,114
29150,1,0,0,74
29200,0,0,0,109
29202,1,0,0,75
29252,0,0,0,109
29250,1,0,0,82
29301,0,0,0,104
29301,1,0,0,78
29350,0,0,0,96
29351,1,0,0,70
29400,0,0,0,90
29402,1,0,0,75
29450,0,0,0,95
29452,1,0,0,82
29500,0,0,0,87
29501,1,0,0,69
29552,0,0,0,90
29551,1,0,0,68
29602,0,0,0,88
29602,1,0,0,66
29651,0,0,0,81
29652,1,0,0,68
29701,0,0,0,80
29702,1,0,0,68
29752,0,0,0,73
29752,1,0,0,60
29801,0,0,0,80
29800,1,0,0,63
29850,0,0,0,77
29851,1,0,0,56
29901,0,0,0,83
29900,1,0,0,61
29950,0,0,0,84
29951,1,0,0,56
30000,0,3,0,229
30002,1,3,0,131
30050,0,3,0,231
30051,1,3,0,137
30100,0,3,0,223
30100,1,3,0,142
30152,0,3,0,224
30151,1,3,0,145
30201,0,3,0,223
30200,1,3,0,148
30250,1,3,0,145
30300,0,3,0,224
30301,1,3,0,139
30350,0,3,0,221
30350,1,3,0,144
30401,0,3,0,215
30402,1,3,0,142
30451,0,3,0,208
30452,1,3,0,144
30501,0,3,0,196
30501,1,3,0,135
30552,0,3,0,197
30550,1,3,0,131
30602,0,3,0,203
30600,1,3,0,123
30651,0,3,0,203
30652,1,3,0,117
30700,0,3,0,210
30701,1,3,0,113
30750,0,3,0,210
30750,1,3,0,105
30802,0,3,0,211
30801,1,3,0,112
30852,0,3,0,213
30852,1,3,0,116
30902,0,3,0,205
30901,1,3,0,110
30952,0,3,0,197
30950,1,3,0,113
31000,0,3,0,286
31000,1,3,0,206
31051,0,3,0,292
31051,1,3,0,205
31101,0,3,0,292
31100,1,3,0,209
31151,0,3,0,294
31151,1,3,0,207
31201,0,3,0,292
31200,1,3,0,205
31250,0,3,0,287
31250,1,3,0,200
31300,0,3,0,283
31300,1,3,0,199
31352,0,3,0,284
31352,1,3,0,200
31402,0,3,1,286
31400,1,3,0,199
31451,0,3,0,283
31452,1,3,0,192
31501,0,3,0,269
31502,1,3,0,179
31550,0,3,0,263
31550,1,3,0,184
31601,0,3,0,266
31600,1,3,1,191
31650,0,3,0,264
31652,1,3,0,185
31701,0,3,0,264
31702,1,3,0,191
31750,0,3,0,256
31751,1,3,0,186
31802,0,3,0,261
31802,1,3,0,187
31850,0,3,0,266
31850,1,3,0,179
31901,0,3,0,270
31902,1,3,0,179
31951,0,3,0,262
31952,1,3,0,186
32001,0,2,0,93
32001,1,1,0,212
32051,0,2,0,92
32052,1,1,0,211
32102,0,2,0,94
32100,1,1,0,212
32152,0,2,0,87
32150,1,1,0,219
